Food Name,Calories,Carbs,Cholesterol,Fats,Fiber,Protein,Saturated Fat,Sodium,Sugar
beef heart cooked,47.0,0.057,60.0,1.3,0.0,8.1,0.4,0.024,0.0
turkey liver cooked,100.0,0.0,343.4,4.3,0.0,14.3,1.2,0.083,0.0
veal thymus cooked,35.0,0.0,99.1,0.9,0.0,6.4,0.3,0.036,0.0
beef brain cooked,688.0,0.0,7002.5,55.6,0.0,44.1,13.1,0.6,0.0
beef pancreas cooked,602.0,0.0,581.6,38.2,0.0,60.2,13.1,0.1,0.0
beef tripe cooked,80.0,1.7,133.5,3.4,0.0,10.0,1.2,0.045,0.0
chicken gizzard cooked,223.0,0.0,536.5,3.9,0.0,44.1,1.0,0.069,0.0
pork pancreas cooked,537.0,0.0,771.8,26.5,0.0,69.8,9.1,0.1,0.0
beef tongue cooked,80.0,0.0,37.4,6.3,0.0,5.5,2.3,0.029,0.0
lamb heart cooked,353.0,3.7,475.6,15.1,0.0,47.7,6.0,0.1,0.0
beef spleen cooked,447.0,0.0,1068.8,12.9,0.0,77.3,4.3,0.2,0.0
veal kidneys cooked,300.0,0.0,1455.4,10.4,0.0,48.4,3.2,0.2,0.0
chicken heart cooked,268.0,0.1,350.9,11.5,0.0,38.3,3.3,0.081,0.0
lamb tongue cooked,701.0,0.0,482.0,51.7,0.0,55.0,20.0,0.2,0.0
veal heart cooked,368.0,0.3,348.5,13.4,0.0,57.7,3.6,0.1,0.0
chicken liver cooked,76.0,0.5,248.2,2.8,0.0,11.3,0.9,0.079,0.0
lamb pancreas cooked,541.0,0.0,924.0,34.9,0.0,52.7,15.8,0.1,0.0
veal spleen cooked,445.0,0.0,1542.2,10.0,0.0,83.1,3.3,0.2,0.0
lamb liver cooked,739.0,8.5,1683.4,29.6,0.0,102.7,11.5,0.2,0.0
turkey gizzard cooked,70.0,0.0,203.4,2.1,0.0,11.9,0.5,0.031,0.0
lamp spleen cooked,460.0,0.0,1135.8,14.1,0.0,78.1,4.7,0.2,0.0
turkey heart cooked,35.0,0.0,71.8,1.5,0.0,5.0,0.4,0.046,0.0
beef liver cooked,130.0,3.5,269.3,3.6,0.0,19.8,1.2,0.068,0.0
lamb lungs cooked,431.0,0.0,1082.0,11.8,0.0,75.7,4.0,0.3,0.0
pork brain cooked,527.0,0.0,9748.6,36.3,0.0,46.4,8.2,0.3,0.0
goose liver,125.0,5.9,484.1,4.0,0.0,15.4,1.5,0.1,0.0
pork kidneys cooked,211.0,0.0,672.0,6.6,0.0,35.6,2.1,0.1,0.0
lamb brain cooked,503.0,0.0,7089.2,35.3,0.0,43.5,9.0,0.5,0.0
pork heart cooked,215.0,0.6,320.5,7.3,0.0,34.2,1.9,0.053,0.0
lamb kidneys cooked,349.0,2.5,1440.8,9.2,0.0,60.3,3.1,0.4,0.0
beef lungs cooked,364.0,0.0,839.3,11.2,0.0,61.8,3.8,0.3,0.0
veal pancreas cooked,614.0,0.0,0.0,35.0,0.0,69.8,12.0,0.2,0.0
pork liver cooked,584.0,13.3,1256.7,15.6,0.0,92.1,5.0,0.2,0.0
beef kidneys cooked,45.0,0.0,202.6,1.3,0.0,7.7,0.3,0.029,0.0
turkey giblets cooked,164.0,0.0,495.0,6.3,0.0,25.1,1.6,0.1,0.0
duck liver raw,60.0,1.6,226.6,2.0,0.0,8.2,0.6,0.089,0.0
veal liver cooked,154.0,3.0,408.8,5.0,0.0,22.7,1.6,0.046,0.0
pork lungs cooked,297.0,0.0,1161.0,9.3,0.0,49.8,3.3,0.2,0.0
veal lungs cooked,312.0,0.0,789.0,7.9,0.0,56.2,2.7,0.2,0.0
beef thymus cooked,1215.0,0.0,1120.1,95.2,0.0,83.2,32.8,0.4,0.0
ham,46.0,1.0,16.0,2.5,0.4,4.6,0.1,0.2,0.3
pork meat cooked,283.0,0.0,112.6,14.1,0.0,14.1,4.4,0.7,0.0
bacon roasted,43.0,0.1,8.8,3.3,0.0,3.0,1.1,0.034,0.0
pork top loin roasts raw,3644.0,0.0,1404.8,182.8,0.0,468.4,35.1,1.0,0.0
pork blade roll raw,76.0,0.0,15.0,6.2,0.0,4.7,2.2,0.4,0.0
pork backribs raw,2399.0,0.0,739.0,174.9,0.0,204.2,61.9,0.9,0.0
pork spareribs cooked,703.0,0.0,214.2,53.6,0.0,51.4,19.7,0.2,0.0
pork stomach cooked,44.0,0.029,89.4,2.1,0.0,6.1,0.8,0.035,0.0
honey smoked ham cooked,67.0,4.0,12.1,1.3,0.0,9.9,0.6,0.5,0.0
boston butt steak raw,844.0,0.0,281.2,56.1,0.0,79.0,19.7,0.3,0.0
pork sirloin chops cooked,140.0,0.0,65.6,4.5,0.0,23.3,1.5,0.001,0.0
pork country style ribs raw,242.0,0.0,94.7,15.1,0.0,24.8,3.0,0.061,0.0
ham patties,205.0,1.1,45.5,18.3,0.0,8.3,6.6,0.7,0.0
pork feet cooked,67.0,0.0,30.3,4.5,0.0,6.2,1.2,0.046,0.0
ground pork cooked,930.0,0.0,294.2,65.0,0.0,80.4,24.2,0.2,0.0
pork centre loin chops cooked,328.0,0.0,131.9,17.4,0.0,40.2,5.5,0.065,0.0
pork leg cap steak cooked,307.0,0.0,157.1,8.6,0.0,53.5,2.6,0.1,0.0
pork blade chops raw,376.0,0.0,155.2,15.4,0.0,55.8,5.2,0.2,0.0
pork tenderloin raw,606.0,0.0,328.3,17.8,0.0,104.3,6.0,0.3,0.0
pork sirloin chops raw,1090.0,0.0,567.6,23.3,0.0,205.5,8.2,0.6,0.0
pork leg cap steak raw,284.0,0.0,145.5,7.8,0.0,50.0,2.7,0.2,0.0
pork carcass raw,1706.0,0.0,335.7,159.1,0.0,63.1,56.4,0.2,0.0
pork splean cooked,446.0,0.0,1507.0,9.6,0.0,84.3,3.2,0.3,0.0
chopped ham,50.0,1.2,16.5,2.9,0.0,4.6,1.0,0.3,0.0
pork centre loin chops raw,338.0,0.0,137.3,18.0,0.0,41.2,6.0,0.1,0.0
pork blade chops cooked,265.0,1.1,100.9,14.6,0.0,32.4,4.3,0.072,0.0
boston butt steak cooked,494.0,0.0,181.3,32.7,0.0,46.4,12.2,0.1,0.0
pork meat raw,179.0,0.0,20.4,18.6,0.0,2.6,6.2,0.021,0.0
pork top loin chops raw,287.0,0.0,124.0,12.8,0.0,39.9,4.5,0.099,0.0
pork blade steak braised,694.0,0.087,256.1,44.7,0.0,68.2,16.6,0.4,0.0
pork boston steaks cooked,438.0,0.0,160.6,28.1,0.0,43.2,10.1,0.1,0.0
bacon cooked,43.0,0.068,10.1,3.1,0.0,3.5,1.1,0.2,0.0
pickled pork hocks,48.0,0.0,25.2,3.0,0.0,5.4,0.9,0.3,0.0
pork boston roast cooked,705.0,0.0,225.3,49.4,0.0,60.5,18.3,0.2,0.0
canadian style bacon grilled,43.0,0.3,13.6,2.0,0.0,5.7,0.7,0.4,0.0
ham steak,70.0,0.0,25.7,2.4,0.0,11.1,0.8,0.7,0.0
pork backfat,3683.0,0.0,258.6,402.3,0.0,13.2,146.1,0.064,0.0
bacon baked,44.0,0.1,8.7,3.5,0.0,2.9,1.1,0.2,0.0
pork arm picnic raw,5298.0,0.0,1729.4,343.4,0.0,513.6,113.6,2.3,0.0
salt pork raw,212.0,0.0,24.3,22.8,0.0,1.4,8.3,0.8,0.0
pork arm picnic cooked,5292.0,0.0,1936.7,322.7,0.0,560.3,109.3,2.2,0.0
pork top loin chops cooked,270.0,0.0,97.2,11.2,0.0,39.4,4.3,0.064,0.0
ground pork raw,329.0,0.0,90.0,26.5,0.0,21.1,9.8,0.033,0.0
pork shoulder raw,1070.0,0.0,322.1,81.6,0.0,77.9,28.3,0.3,0.0
pork chitterlings cooked,66.0,0.0,78.4,5.8,0.0,3.5,2.7,0.078,0.0
pork breakfast strips cooked,52.0,0.1,11.9,4.1,0.0,3.3,1.4,0.2,0.0
pork blade roll roasted,1079.0,1.4,251.9,88.3,0.0,65.0,31.5,3.7,0.0
pork tail cooked,1089.0,0.0,354.8,98.5,0.0,46.8,34.2,0.093,0.0
pork centre rib roasts raw,275.0,0.0,113.1,9.7,0.0,44.0,3.3,0.1,0.0
pork centre rib roasts roasted,1942.0,0.0,610.7,114.9,0.0,211.3,42.6,0.7,0.0
minced ham,55.0,0.4,14.7,4.3,0.0,3.4,1.5,0.3,0.0
ham roasted,316.0,0.6,86.8,21.3,0.0,28.7,7.1,1.3,0.0
pork loin raw,232.0,0.0,73.7,14.7,0.0,23.1,5.1,0.003,0.0
pork backribs roasted,2564.0,0.0,737.5,188.9,0.0,202.0,68.5,0.8,0.0
pork belly raw,2350.0,0.0,326.6,240.5,0.0,42.4,87.7,0.1,0.0
ham raw,266.0,0.046,54.6,18.2,0.0,23.8,6.0,1.5,0.0
ham extra lean,45.0,0.6,14.8,2.3,0.0,5.1,0.8,0.4,0.0
pork feet pickled,635.0,0.029,376.5,45.5,0.0,52.8,13.4,4.3,0.0
pork shoulder cooked,394.0,0.0,121.5,28.9,0.0,31.4,10.6,0.001,0.0
pork top loin roasts roasted,1628.0,0.0,678.4,74.8,0.0,224.3,24.1,0.4,0.0
pork skin,154.0,0.0,26.9,8.9,0.0,17.3,3.2,0.5,0.0
pork country style ribs cooked,235.0,0.0,88.6,15.2,0.0,22.8,5.4,0.049,0.0
pork blade steak raw,664.0,0.6,243.7,43.7,0.0,67.6,15.4,0.6,0.0
pork tenderloin cooked,153.0,0.0,71.4,6.2,0.0,22.7,2.2,0.091,0.0
pork loin cooked,213.0,0.0,71.2,12.1,0.0,24.2,4.5,0.077,0.0
pork ears cooked,184.0,0.2,99.9,12.0,0.0,17.7,4.3,0.2,0.0
pork tongue cooked,626.0,0.0,337.3,43.0,0.0,55.7,14.9,0.3,0.0
pork spareribs raw,3593.0,0.0,1037.6,303.5,0.0,200.6,97.7,1.1,0.0
ham patties grilled,205.0,1.0,43.2,18.5,0.0,8.0,6.7,0.6,0.0
chicken skin roasted,508.0,0.0,93.0,45.6,0.0,22.8,12.8,0.028,0.0
turkey breast raw,3554.0,0.0,1471.6,158.9,0.0,495.6,43.2,1.3,0.0
ground turkey raw,169.0,0.0,78.7,8.7,0.0,22.4,2.3,0.047,0.0
chicken wing cooked,52.0,0.0,14.7,3.5,0.0,4.8,1.0,0.086,0.0
turkey roast roasted,209.0,4.1,71.6,7.8,0.0,28.8,2.6,0.9,0.0
pheasant meat raw,1448.0,0.0,568.0,74.3,0.0,181.6,21.6,0.3,0.0
chicken back raw,188.0,0.0,46.6,17.0,0.0,8.3,4.9,0.043,0.0
chicken back cooked,93.0,0.0,28.1,6.5,0.0,8.0,1.8,0.091,0.0
chicken leg fried,431.0,13.8,142.2,25.5,0.5,34.4,6.8,0.4,0.0
chicken feet cooked,975.0,0.9,381.0,66.2,0.0,88.0,17.8,0.3,0.0
turkey steak fried,179.0,10.9,41.0,10.8,0.0,9.1,2.8,0.5,0.0
turkey taco meat cooked,271.0,5.5,129.9,13.9,0.0,30.7,3.2,1.2,0.0
chicken leg raw,736.0,0.6,319.9,54.9,0.0,56.3,15.0,0.3,0.0
chicken meat raw,1978.0,0.0,690.0,138.6,0.0,171.1,39.7,0.6,0.0
chicken neck cooked,94.0,0.0,26.6,6.9,0.0,7.5,1.9,0.085,0.0
chicken drumstick fried,193.0,6.0,61.9,11.3,0.2,15.8,3.0,0.2,0.0
quail egg,14.0,0.08,76.0,1.0,0.0,1.2,0.3,0.042,0.048
duck meat cooked,472.0,0.0,117.6,39.7,0.0,26.6,13.5,0.041,0.0
chicken wing roasted,216.0,0.0,119.9,14.3,0.0,20.2,4.2,0.039,0.0
quail meat cooked,1028.0,0.0,389.6,63.9,0.0,113.7,17.9,0.2,0.0
goose meat cooked,427.0,0.0,127.4,30.7,0.0,35.2,9.6,0.089,0.0
chicken breast cooked,114.0,0.0,48.7,4.5,0.0,17.3,1.3,0.058,0.0
chicken neck raw,149.0,0.0,49.5,13.1,0.0,7.0,3.6,0.027,0.0
duck egg,130.0,1.0,618.8,9.6,0.0,9.0,2.6,0.1,0.7
pheasant breast raw,484.0,0.0,211.1,11.8,0.0,88.7,4.0,0.1,0.0
duck meat raw,5123.0,0.0,963.7,498.8,0.0,145.7,167.6,0.8,0.0
squab meat raw,585.0,0.0,189.1,47.4,0.0,36.8,16.8,0.1,0.0
chicken drumstick raw,211.0,0.1,122.4,12.4,0.0,23.4,3.3,0.1,0.0
turkey meat roasted,284.0,0.031,163.5,11.1,0.0,42.8,3.2,0.2,0.0
chicken breast raw,299.0,0.0,111.4,16.1,0.0,36.3,4.6,0.1,0.0
ground chicken cooked,474.0,0.0,268.6,27.4,0.0,58.4,7.8,0.2,0.0
turkey wing cooked,426.0,0.0,150.7,23.1,0.0,50.9,6.3,0.1,0.0
goose meat raw,6077.0,0.0,1310.4,550.7,0.0,259.8,160.2,1.2,0.0
turkey breast roasted,3266.0,0.0,1278.7,128.0,0.0,496.1,36.3,1.1,0.0
chicken fajita strips,13.0,0.2,8.3,0.5,0.0,1.7,0.2,0.044,0.0
crispy chicken strips tyson,145.0,0.0,0.0,6.0,0.0,0.0,7.7,0.0,0.0
eggnog,224.0,20.4,149.9,10.6,0.0,11.6,6.6,0.1,20.4
beer light,96.0,5.4,0.0,0.0,0.0,0.8,0.0,0.095,0.3
beer budweiser,12.0,0.9,0.0,0.0,0.0,0.1,0.0,0.095,0.0
weizenbier erdinger,220.0,0.0,0.0,18.0,0.0,0.0,13.0,0.0,0.0
beer light budweiser,9.0,0.4,0.0,0.0,0.0,0.066,0.0,0.016,0.0
beer,142.0,11.7,0.0,0.0,0.0,1.5,0.0,0.067,0.0
root beer,202.0,52.3,0.0,0.0,0.0,0.0,0.0,0.068,52.3
whiskey sour mix,26.0,6.3,0.0,0.072,0.0,0.051,0.069,0.073,6.3
whiskey sour,158.0,13.9,0.0,0.0,0.0,0.0,0.018,0.067,0.0
tequila sunrise,232.0,23.8,0.0,0.2,0.0,0.6,0.0,0.1,0.0
daiquiri,112.0,4.2,0.0,0.036,0.001,0.035,0.063,0.008,3.3
pina colada,245.0,32.0,0.0,2.7,0.4,0.6,2.3,0.089,31.5
whiskey,58.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.078
rum,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0
vodka smirnoff,13.0,2.0,0.0,0.4,0.0,0.0,0.013,0.0,0.082
coffee liqueur,96.0,13.8,0.0,0.038,0.0,0.041,0.096,0.093,13.7
gin,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0
dessert wine sweet,165.0,14.1,0.0,0.0,0.0,0.2,0.0,0.047,8.0
chenin blanc white wine,118.0,4.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
gamay red wine,115.0,3.5,0.0,0.0,14.4,0.1,0.0,0.0,0.0
late harvest white wine,172.0,20.6,0.0,0.0,13.1,0.1,0.0,0.0,0.0
gewurztraminer white wine,119.0,3.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0
burgundy red wine,172.0,7.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0
zinfandel red wine,129.0,4.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0
muller thurgau white wine,112.0,5.2,0.0,0.0,13.3,0.1,0.0,0.0,0.0
mouvedre red wine,129.0,3.9,0.0,0.0,16.5,0.1,0.0,0.0,0.0
table wine,123.0,4.0,0.0,0.0,0.0,0.1,0.0,0.087,1.2
wine light,73.0,1.7,0.0,0.0,0.0,0.1,0.0,0.046,1.7
white wine,121.0,3.8,0.0,0.0,0.0,0.1,0.0,0.098,1.4
petite sirah red wine,125.0,3.9,0.0,0.0,15.7,0.1,0.0,0.0,0.0
non alcoholic wine,2.0,0.3,0.0,0.0,0.0,0.1,0.0,0.095,0.3
pinot noir red wine,121.0,3.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0
pinot gris grigio white wine,122.0,3.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
riesling white wine,118.0,5.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0
barbera red wine,170.0,5.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0
lemberger red wine,118.0,3.6,0.0,0.0,15.0,0.1,0.0,0.0,0.0
merlot red wine,122.0,3.7,0.0,0.0,0.0,0.1,0.0,0.011,0.9
sangiovese red wine,126.0,3.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
sauvignon blanc white wine,119.0,3.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
syrah red wine,122.0,3.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0
carignane red wine,370.0,12.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
pinot blanc white wine,119.0,2.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
semillon white wine,121.0,4.6,0.0,0.0,14.9,0.1,0.0,0.0,0.0
dessert wine dry,760.0,58.4,0.0,0.0,76.5,1.0,0.0,0.0,5.5
red wine,125.0,3.8,0.0,0.0,0.0,0.1,0.0,0.027,0.9
cabernet sauvignon red wine,166.0,5.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0
muscat white wine,123.0,7.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0
cooking wine,2.0,0.3,0.0,0.0,0.0,0.028,0.0,0.002,0.09
chardonnay white wine,168.0,4.3,0.0,0.0,0.0,0.1,0.0,0.027,1.9
claret red wine,122.0,4.4,0.0,0.0,15.0,0.1,0.0,0.0,0.0
rice sake,197.0,7.4,0.0,0.0,0.0,0.7,0.0,0.046,0.0
fume blanc white wine,121.0,3.3,0.0,0.0,15.4,0.1,0.0,0.0,0.0
cabarnet franc red wine,122.0,3.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0
chocolate frosting,81.0,13.0,0.0,3.6,0.2,0.2,1.1,0.025,11.8
white sugar,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.012,4.9
egg substitute,115.0,4.8,0.0,0.0,0.0,24.0,0.0,0.5,4.8
agave syrup,21.0,5.3,0.0,0.081,0.01,0.025,0.0,0.09,4.7
splenda sweetener,336.0,91.2,0.0,0.0,0.0,0.0,0.0,0.0,80.3
vanilla extract,12.0,0.5,0.0,0.069,0.0,0.0,0.003,0.061,0.5
egg yolk dried,27.0,0.054,92.3,2.3,0.0,1.3,0.7,0.071,0.002
granulated sugar,16.0,4.2,0.0,0.0,0.0,0.0,0.0,0.019,4.2
baking chocolate,145.0,8.7,0.0,15.2,4.8,3.7,9.4,0.049,0.3
bakers yeast,18.0,3.1,0.0,0.3,1.4,1.4,0.089,0.066,0.0
fondant,106.0,26.4,0.0,0.009,0.0,0.0,0.0,0.022,25.2
brown sugar,16.0,4.1,0.0,0.0,0.0,0.024,0.0,0.094,4.1
white frosting dry,768.0,196.4,0.0,0.0,0.0,4.8,0.0,0.5,0.0
maple sugar,42.0,10.9,0.0,0.061,0.0,0.036,0.076,0.031,10.2
fructose sweetener,15.0,4.2,0.0,0.0,0.0,0.0,0.0,0.013,3.9
saccharin sweetener,360.0,89.1,0.0,0.0,0.0,0.9,0.0,0.4,85.2
egg white raw,17.0,0.2,0.0,0.063,0.0,3.6,0.0,0.038,0.2
turbinado sugar,18.0,4.6,0.0,0.0,0.0,0.0,0.0,0.008,4.6
vanilla frosting,1931.0,313.7,0.0,75.0,0.0,0.0,13.7,0.9,291.5
aspartame sweetener,365.0,89.1,0.0,0.0,0.0,2.2,0.0,0.0,80.7
egg raw,80.0,0.4,208.3,5.3,0.0,7.0,1.8,0.08,0.2
pineapple topping,860.0,225.8,0.0,0.3,1.4,0.3,0.066,0.1,71.4
egg white dried,26.0,0.3,0.0,0.087,0.0,5.8,0.0,0.052,0.0
egg yolk raw,55.0,0.6,184.5,4.5,0.0,2.7,1.6,0.006,0.08
baking soda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0
egg dried,30.0,0.047,81.5,2.2,0.0,2.4,0.7,0.06,0.05
strawberry topping,53.0,13.9,0.0,0.096,0.1,0.014,0.071,0.099,5.7
bakers yeast dry,13.0,1.6,0.0,0.3,1.1,1.6,0.078,0.081,0.0
almond paste,1040.0,108.5,0.0,63.0,10.9,20.4,6.0,0.051,82.3
cream of tartar,8.0,1.8,0.0,0.0,0.01,0.0,0.0,0.009,0.0
popover dry mix,631.0,120.7,0.0,7.3,0.0,17.7,1.7,1.5,0.0
egg substitute powder,126.0,6.2,161.9,3.7,0.0,15.7,1.1,0.2,6.2
gelatin powder,17.0,0.0,0.0,0.086,0.0,4.3,0.09,0.029,0.0
tapioca pearls,544.0,134.8,0.0,0.093,1.4,0.3,0.075,0.077,5.1
baking powder,2.0,1.3,0.0,0.0,0.03,0.0,0.0,0.5,0.0
egg boiled,93.0,0.7,223.8,6.4,0.0,7.5,2.0,0.042,0.7
millet flour,444.0,86.9,0.0,5.1,4.2,12.8,0.6,0.056,2.0
triticale flour,439.0,95.1,0.0,2.4,19.0,17.1,0.4,0.096,0.0
corn flour white,414.0,87.3,0.0,4.2,7.3,9.6,0.6,0.036,1.8
rice flour brown,574.0,120.8,0.0,4.4,7.3,11.4,0.9,0.039,1.3
sorghum flour,437.0,93.7,0.0,4.0,8.0,9.5,0.6,0.023,2.3
cornmeal whole grain,442.0,93.8,0.0,4.4,8.9,9.9,0.6,0.022,0.8
cornmeal white,581.0,124.7,0.0,2.7,6.1,11.2,0.3,0.094,2.5
barley flour,511.0,110.3,0.0,2.4,14.9,15.5,0.5,0.062,1.2
safflower seed meal,97.0,13.8,0.0,0.7,0.0,10.1,0.029,0.006,0.0
sesame flour,658.0,33.3,0.0,46.4,0.0,38.5,6.5,0.041,0.0
whole grain wheat flour,408.0,86.4,0.0,3.0,12.8,15.9,0.5,0.027,0.5
corn flour yellow,422.0,89.9,0.0,4.5,8.5,8.1,0.6,0.04,0.7
corn flour whole grain,422.0,89.9,0.0,4.5,8.5,8.1,0.6,0.033,0.7
cottonseed flour low fat,94.0,10.2,0.0,0.4,0.0,14.1,0.082,0.022,0.0
sunflower seed flour,13.0,1.4,0.0,0.013,0.2,1.9,0.036,0.073,0.0
sesame meal,160.0,7.4,0.0,13.6,0.0,4.8,1.9,0.073,0.0
acorn flour,626.0,68.3,0.0,37.7,0.0,9.4,4.9,0.0,0.0
rice flour white,578.0,126.6,0.0,2.2,3.8,9.4,0.6,0.0,0.2
sesame flour low fat,94.0,10.0,0.0,0.5,0.0,14.2,0.011,0.072,0.0
potato flour,571.0,133.0,0.0,0.5,9.4,11.0,0.1,0.042,5.6
cornmeal yellow,581.0,124.7,0.0,2.7,6.1,11.2,0.3,0.011,2.5
rye flour,364.0,78.2,0.0,1.4,8.2,10.0,0.2,0.061,0.9
arrowroot flour,457.0,112.8,0.0,0.1,4.4,0.4,0.019,0.002,0.0
chickpea flour,356.0,53.2,0.0,6.2,9.9,20.6,0.6,0.05,10.0
wheat flour,455.0,95.4,0.0,1.2,3.4,12.9,0.2,0.061,0.3
cornstarch,488.0,116.8,0.0,0.03,1.2,0.3,0.077,0.093,0.0
carob flour,13.0,5.3,0.0,0.061,2.4,0.3,0.041,0.033,2.9
buckwheat flour,402.0,84.7,0.0,3.7,12.0,15.1,0.8,0.033,3.1
pecan pie,503.0,63.7,106.1,27.1,0.0,6.0,4.9,0.3,0.0
apple pie,331.0,46.4,0.0,15.6,0.0,3.0,3.8,0.3,0.0
vanilla wafer pie crust,935.0,88.4,68.6,63.7,0.2,6.5,13.1,0.9,12.9
chocolate pie crust,881.0,117.4,0.0,40.8,4.9,11.1,8.6,0.9,47.9
apple strudel,195.0,29.2,4.3,8.0,1.6,2.3,1.5,0.02,18.3
chocolate snack cake,200.0,30.2,0.0,8.0,1.6,1.8,2.4,0.2,18.9
fruit fried pie,404.0,54.5,0.0,20.6,3.3,3.8,3.1,0.4,27.4
pumpkin pie,316.0,40.9,65.1,14.4,0.0,7.0,4.9,0.3,0.0
corn cake,35.0,7.5,0.0,0.2,0.2,0.7,0.019,0.01,2.1
sponge snack cake,157.0,26.9,17.2,4.8,0.4,1.5,1.7,0.2,15.7
danish pastry with nuts,280.0,29.7,29.9,16.4,1.3,4.6,3.8,0.2,16.8
chocolate cream pie,301.0,33.3,5.0,19.2,2.0,2.6,4.9,0.1,0.0
angel food cake,72.0,16.2,0.0,0.2,0.4,1.7,0.071,0.2,0.0
lemon meringue pie,362.0,49.7,67.3,16.4,0.0,4.8,4.0,0.3,0.0
danish pastry with cinnamon,349.0,46.9,27.3,16.7,0.0,4.8,3.5,0.3,0.0
cinnamon coffeecake,238.0,26.6,18.2,13.3,1.1,3.9,3.3,0.2,0.0
cheesecake,257.0,20.4,44.0,18.0,0.3,4.4,7.9,0.4,17.4
fruitcake,139.0,26.5,2.2,3.9,1.6,1.2,0.5,0.013,11.8
egg custard,293.0,31.0,236.9,12.9,0.0,14.2,6.1,0.2,31.0
mince pie,477.0,79.2,0.0,17.8,4.3,4.3,4.4,0.4,46.7
yellow cake with chocolate frosting,546.0,79.7,23.0,25.6,2.2,4.6,8.3,0.4,56.5
danish pastry with fruit,335.0,45.1,18.8,15.9,0.0,4.8,3.3,0.3,0.0
white cake with coconut frosting,399.0,70.8,1.1,11.5,1.1,4.9,4.4,0.3,64.3
danish pastry with cheese,353.0,28.7,20.0,24.6,0.0,5.8,5.1,0.3,0.0
graham cracker pie crust,917.0,117.7,0.0,45.4,3.5,9.3,9.1,0.9,33.2
blueberry pie,360.0,49.2,0.0,17.5,0.0,4.0,4.3,0.3,0.0
yellow cake with vanilla frosting,239.0,37.6,35.2,9.3,0.2,2.2,1.5,0.2,0.0
pie crust,121.0,10.9,0.0,8.0,0.4,1.5,2.0,0.1,0.045
chocolate cake with chocolate frosting,537.0,72.9,30.4,27.7,3.0,4.8,8.2,0.5,55.1
cheese coffeecake,258.0,33.7,64.6,11.6,0.8,5.3,4.1,0.3,0.0
vanilla cream pie,350.0,41.1,78.1,18.1,0.8,6.0,5.1,0.3,16.0
pineapple cake,367.0,58.1,25.3,13.9,0.9,4.0,3.4,0.4,0.0
peach pie,262.0,38.5,0.0,11.7,0.9,2.2,1.8,0.3,19.0
fruit coffeecake,156.0,25.8,3.5,5.1,1.3,2.6,1.2,0.2,0.0
pound cake,116.0,14.6,66.3,6.0,0.2,1.7,3.5,0.1,0.0
pound cake bread,215.0,28.2,0.0,9.6,0.9,3.9,1.7,0.2,10.0
white cake,264.0,42.3,1.5,9.2,0.6,4.0,2.4,0.2,26.3
coffeecake with chocolate frosting,298.0,48.4,62.1,9.7,1.8,4.5,2.5,0.3,0.0
popcorn cake,38.0,8.0,0.0,0.3,0.3,1.0,0.074,0.05,0.001
banana cream pie,3190.0,390.2,604.9,161.3,8.3,52.2,44.6,2.8,143.0
baked apple pie mcdonalds,91.0,12.3,0.0,4.4,0.6,0.9,1.1,0.076,4.9
sponge cake,187.0,36.4,107.1,2.7,0.0,4.6,0.8,0.1,0.0
yellow cake,245.0,36.0,36.7,9.9,0.5,3.6,2.7,0.2,0.0
shortcake,98.0,13.7,0.8,4.0,0.0,1.7,1.1,0.1,0.0
cherry pie,486.0,69.3,0.0,22.0,0.0,5.0,5.4,0.3,0.0
dutch apple pie,397.0,61.0,0.0,15.8,2.2,3.0,3.2,0.3,30.2
chocolate cake,352.0,50.7,55.1,14.3,1.5,5.0,5.2,0.3,0.0
marshmallow,64.0,16.3,0.0,0.033,0.013,0.4,0.045,0.039,11.5
sugar apple,72.0,18.2,0.0,0.2,3.4,1.6,0.009,0.045,0.0
toffee,67.0,7.8,12.5,3.9,0.0,0.1,2.5,0.044,7.6
vanilla fudge with nuts,123.0,21.1,3.7,3.9,0.3,0.8,1.1,0.075,20.1
peanuts chocolate coated,21.0,2.0,0.4,1.3,0.2,0.5,0.6,0.063,1.5
caramel with nuts chocolate coated,66.0,8.5,0.0,2.9,0.6,1.3,0.7,0.041,5.8
